OBJECT_ID,OBJECT_NAME,NORAD_CAT_ID,COUNTRY,PERIOD,INCLINATION,APOGEE,PERIGEE,RCS_SIZE,RCSVALUE,LAUNCH,COMMENT
"1981-053KV","COSMOS 1275 DEB","17626","CIS","105.86","82.87","1141","928","SMALL","0","1981-06-04",""
"1981-053KU","COSMOS 1275 DEB","17625","CIS","103.30","82.79","948","882","SMALL","0","1981-06-04",""
"1981-053KT","COSMOS 1275 DEB","17624","CIS","101.01","82.85","820","793","SMALL","0","1981-06-04",""
"1981-053KS","COSMOS 1275 DEB","17623","CIS","103.58","82.81","971","885","SMALL","0","1981-06-04",""
"1981-053KQ","COSMOS 1275 DEB","17621","CIS","101.61","82.79","869","801","SMALL","0","1981-06-04",""
"1981-053KP","COSMOS 1275 DEB","17620","CIS","101.50","83.18","848","811","SMALL","0","1981-06-04",""
"1981-053KN","COSMOS 1275 DEB","17619","CIS","101.54","82.95","848","815","SMALL","0","1981-06-04",""
"1981-053KM","COSMOS 1275 DEB","17618","CIS","102.82","82.85","934","850","SMALL","0","1981-06-04",""
"1981-053KL","COSMOS 1275 DEB","17617","CIS","105.71","82.86","1166","889","SMALL","0","1981-06-04",""
"1981-053KK","COSMOS 1275 DEB","17616","CIS","105.47","83.04","1106","926","SMALL","0","1981-06-04",""
"1981-053KJ","COSMOS 1275 DEB","17615","CIS","102.56","82.86","910","849","SMALL","0","1981-06-04",""
"1981-053KH","COSMOS 1275 DEB","17614","CIS","102.94","82.79","932","863","SMALL","0","1981-06-04",""
"1987-028A","RADUGA 20","17611","CIS","1500.58","16.99","37147","36932","LARGE","0","1987-03-19",""
"1986-019KK","ARIANE 1 DEB","17608","FR","92.97","98.28","426","414","SMALL","0","1986-02-22",""
"1987-027B","SL-16 R/B","17590","CIS","101.64","71.00","842","831","LARGE","0","1987-03-18",""
"1987-027A","COSMOS 1833","17589","CIS","101.92","70.92","872","827","LARGE","0","1987-03-18",""
"1987-026G","SL-14 R/B","17588","CIS","114.68","82.57","1470","1412","LARGE","0","1987-03-13",""
"1987-026F","COSMOS 1832","17587","CIS","113.90","82.57","1413","1398","LARGE","0","1987-03-13",""
"1987-026E","COSMOS 1831","17586","CIS","113.79","82.56","1413","1388","LARGE","0","1987-03-13",""
"1987-026D","COSMOS 1830","17585","CIS","113.97","82.56","1413","1404","LARGE","0","1987-03-13",""
"1987-026C","COSMOS 1829","17584","CIS","114.05","82.57","1413","1411","LARGE","0","1987-03-13",""
"1987-026B","COSMOS 1828","17583","CIS","113.73","82.57","1412","1383","LARGE","0","1987-03-13",""
"1987-026A","COSMOS 1827","17582","CIS","113.84","82.57","1413","1393","MEDIUM","0","1987-03-13",""
"1987-024B","SL-14 R/B","17567","CIS","97.06","82.53","631","605","LARGE","0","1987-03-03",""
"1987-024A","COSMOS 1825","17566","CIS","94.82","82.51","512","507","LARGE","0","1987-03-03",""
"1987-022C","DELTA 1 R/B(2)","17563","US","388.77","17.81","22220","313","LARGE","0","1987-02-26",""
"1987-022A","GOES 7","17561","US","1441.30","15.15","35906","35871","LARGE","0","1987-02-26",""
"1986-019HX","ARIANE 1 DEB","17543","FR","102.10","98.84","947","769","SMALL","0","1986-02-22",""
"1987-020B","SL-14 R/B","17536","CIS","115.98","73.61","1521","1478","LARGE","0","1987-02-20",""
"1987-020A","COSMOS 1823","17535","CIS","116.01","73.60","1524","1478","LARGE","0","1987-02-20",""
"1987-018B","N-2 R/B","17528","JPN","99.26","97.45","830","616","LARGE","0","1987-02-19",""
"1987-018A","MOS 1A (MOMO 1)","17527","JPN","102.68","99.27","890","880","LARGE","0","1987-02-19",""
"1987-017B","SL-8 R/B","17526","CIS","104.59","82.90","1004","946","LARGE","0","1987-02-18",""
"1987-017A","COSMOS 1821","17525","CIS","104.83","82.91","1015","958","LARGE","0","1987-02-18",""
"1987-015B","TITAN 34B R/B","17507","US","","","","","","0","1987-02-12","NO ELEMENTS AVAILABLE"
"1987-015A","USA 21","17506","US","","","","","","0","1987-02-12","NO ELEMENTS AVAILABLE"
"1986-019HR","ARIANE 1 DEB","17478","FR","100.84","98.58","827","770","SMALL","0","1986-02-22",""
"1986-019FQ","ARIANE 1 DEB","17429","FR","99.45","99.05","780","685","SMALL","0","1986-02-22",""
"1986-010C","CZ-3 DEB","17425","PRC","468.61","31.11","26744","469","MEDIUM","0","1986-02-01",""
"1986-019FJ","ARIANE 1 DEB","17423","FR","102.92","99.08","1025","768","SMALL","0","1986-02-22",""
"1987-011A","COSMOS 1818","17369","CIS","100.60","65.01","796","778","LARGE","0","1987-02-01",""
"1987-009B","SL-8 R/B","17360","CIS","104.60","82.92","1000","952","LARGE","0","1987-01-29",""
"1987-009A","COSMOS 1816","17359","CIS","104.77","82.93","1007","960","LARGE","0","1987-01-29",""
"1987-008D","SL-6 R/B(2)","17333","CIS","730.69","64.41","39336","1653","LARGE","0","1987-01-22",""
"1987-008A","MOLNIYA 3-31","17328","CIS","717.73","64.22","38737","1615","LARGE","0","1987-01-22",""
"1985-056D","ARIANE 1 DEB","17325","FR","427.34","7.50","24556","275","LARGE","0","1985-07-02",""
"1986-019CY","ARIANE 1 DEB","17316","FR","97.34","98.05","635","628","SMALL","0","1986-02-22",""
"1987-006B","SL-8 R/B","17304","CIS","100.17","74.06","788","744","LARGE","0","1987-01-21",""
"1987-006A","COSMOS 1814","17303","CIS","100.35","74.05","793","757","LARGE","0","1987-01-21",""
"1987-003B","SL-14 R/B","17296","CIS","97.09","82.53","632","606","LARGE","0","1987-01-14",""
"1987-003A","COSMOS 1812","17295","CIS","95.08","82.51","526","519","LARGE","0","1987-01-14",""
"1987-001B","SL-14 R/B","17291","CIS","104.00","82.47","957","939","LARGE","0","1987-01-05",""
"1987-001A","METEOR 2-15","17290","CIS","103.97","82.47","956","936","LARGE","0","1987-01-05",""
"1986-101J","SL-14 DEB","17274","CIS","103.49","82.53","946","901","SMALL","0","1986-12-18",""
"1986-101H","SL-14 DEB","17273","CIS","102.37","82.54","881","860","SMALL","0","1986-12-18",""
"1986-101G","SL-14 DEB","17272","CIS","102.48","82.49","886","866","SMALL","0","1986-12-18",""
"1986-101F","SL-14 DEB","17271","CIS","102.91","82.41","916","877","SMALL","0","1986-12-18",""
"1986-101E","SL-14 DEB","17270","CIS","103.54","82.43","929","923","SMALL","0","1986-12-18",""
"1986-101D","SL-14 DEB","17269","CIS","103.72","82.64","946","923","SMALL","0","1986-12-18",""
"1986-101C","SL-14 DEB","17268","CIS","103.19","82.61","929","890","SMALL","0","1986-12-18",""
"1985-056C","ARIANE 1 DEB","17255","FR","469.76","8.44","26778","501","MEDIUM","0","1985-07-02",""
"1986-026F","ARIANE 3 DEB *","17254","FR","499.82","7.94","28540","429","MEDIUM","0","1986-03-28",""
"1986-026E","ARIANE 3 DEB *","17253","FR","469.59","6.18","26816","453","MEDIUM","0","1986-03-28",""
"1986-101B","SL-14 R/B","17242","CIS","104.10","82.53","964","941","LARGE","0","1986-12-18",""
"1986-101A","COSMOS 1809","17241","CIS","104.04","82.53","961","938","LARGE","0","1986-12-18",""
"1986-100B","SL-8 R/B","17240","CIS","104.80","82.93","1007","964","LARGE","0","1986-12-17",""
"1986-100A","COSMOS 1808","17239","CIS","104.96","82.94","1016","969","LARGE","0","1986-12-17",""
"1986-019CF","ARIANE 1 DEB","17233","FR","97.39","98.48","643","625","SMALL","0","1986-02-22",""
"1986-019BR","ARIANE 1 DEB","17219","FR","99.57","98.67","767","708","SMALL","0","1986-02-22",""
"1986-098D","SL-6 R/B(2)","17216","CIS","705.84","69.87","33274","6490","LARGE","0","1986-12-12",""
"1986-098A","COSMOS 1806","17213","CIS","718.73","68.59","35168","5234","LARGE","0","1986-12-12",""
"1986-019BQ","ARIANE 1 DEB","17212","FR","96.48","98.52","601","578","SMALL","0","1986-02-22",""
"1986-019BF","ARIANE 1 DEB","17203","FR","102.47","99.02","972","779","SMALL","0","1986-02-22",""
"1986-019BB","ARIANE 1 DEB","17199","FR","94.90","98.67","525","503","MEDIUM","0","1986-02-22",""
"1986-097B","SL-14 R/B","17192","CIS","97.07","82.51","631","605","LARGE","0","1986-12-10",""
"1986-097A","COSMOS 1805","17191","CIS","95.25","82.47","535","526","LARGE","0","1986-12-10",""
"1986-096A","FLTSATCOM 7 (USA 20)","17181","US","","","","","","0","1986-12-05",""
"1986-094B","SL-14 R/B","17178","CIS","115.94","82.61","1501","1495","LARGE","0","1986-12-02",""
"1986-094A","COSMOS 1803","17177","CIS","115.98","82.61","1504","1496","LARGE","0","1986-12-02",""
"1985-094S","COSMOS 1691 DEB","17168","CIS","110.66","82.58","1299","1215","SMALL","0","1985-10-09",""
"1985-066G","SCOUT G-1 DEB","17164","US","108.06","89.36","1291","983","SMALL","0","1985-08-03",""
"1986-093B","SL-8 R/B","17160","CIS","104.76","82.93","1012","954","LARGE","0","1986-11-24",""
"1986-093A","COSMOS 1802","17159","CIS","104.90","82.93","1020","959","LARGE","0","1986-11-24",""
"1986-019AJ","ARIANE 1 DEB","17155","FR","96.88","99.02","631","588","SMALL","0","1986-02-22",""
"1986-019AG","ARIANE 1 DEB","17153","FR","99.11","98.28","729","703","MEDIUM","0","1986-02-22",""
"1986-091D","SL-6 R/B(2)","17147","CIS","705.89","69.23","34613","5154","LARGE","0","1986-11-20",""
"1986-092J","SL-8 R/B","17146","CIS","117.68","74.01","1676","1478","LARGE","0","1986-11-21",""
"1986-092H","COSMOS 1801","17145","CIS","114.39","74.01","1471","1385","MEDIUM","0","1986-11-21",""
"1986-092G","COSMOS 1800","17144","CIS","114.56","74.01","1472","1399","MEDIUM","0","1986-11-21",""
"1986-092F","COSMOS 1799","17143","CIS","114.72","74.01","1471","1414","MEDIUM","0","1986-11-21",""
"1986-092E","COSMOS 1798","17142","CIS","114.89","74.01","1472","1428","MEDIUM","0","1986-11-21",""
"1986-092D","COSMOS 1797","17141","CIS","115.05","74.01","1472","1443","MEDIUM","0","1986-11-21",""
"1986-092C","COSMOS 1796","17140","CIS","115.24","74.01","1478","1454","MEDIUM","0","1986-11-21",""
"1986-092B","COSMOS 1795","17139","CIS","115.41","74.01","1481","1466","MEDIUM","0","1986-11-21",""
"1986-092A","COSMOS 1794","17138","CIS","115.61","74.01","1499","1466","MEDIUM","0","1986-11-21",""
"1986-019Y","ARIANE 1 DEB","17129","FR","101.07","98.69","834","785","LARGE","0","1986-02-22",""
"1986-019X","ARIANE 1 DEB","17128","FR","97.58","98.34","678","608","SMALL","0","1986-02-22",""
"1986-090D","SL-12 R/B(2)","17125","CIS","1434.74","14.57","35789","35731","LARGE","0","1986-11-18",""
"1986-019S","ARIANE 1 DEB","17122","FR","97.38","98.07","640","626","MEDIUM","0","1986-02-22",""
"1986-019R","ARIANE 1 DEB","17121","FR","100.71","98.55","835","749","MEDIUM","0","1986-02-22",""
"1986-019N","ARIANE 1 DEB","17118","FR","101.46","98.78","932","724","SMALL","0","1986-02-22",""
"1986-019M","ARIANE 1 DEB","17117","FR","100.05","98.45","824","697","MEDIUM","0","1986-02-22",""
"1982-055AK","COSMOS 1375 DEB","17108","CIS","104.39","65.83","976","955","SMALL","0","1982-06-06",""
"1982-055AJ","COSMOS 1375 DEB","17107","CIS","102.84","65.82","922","864","SMALL","0","1982-06-06",""
"1982-055AH","COSMOS 1375 DEB","17106","CIS","104.04","65.83","968","931","SMALL","0","1982-06-06",""
"1982-055AG","COSMOS 1375 DEB","17105","CIS","104.82","65.83","1014","958","SMALL","0","1982-06-06",""
"1982-055AF","COSMOS 1375 DEB","17104","CIS","104.75","65.83","1003","962","SMALL","0","1982-06-06",""
"1982-055AE","COSMOS 1375 DEB","17103","CIS","104.68","65.83","1002","957","SMALL","0","1982-06-06",""
"1982-055AD","COSMOS 1375 DEB","17102","CIS","105.81","65.83","1095","970","MEDIUM","0","1982-06-06",""
"1965-027U","OPS 4682 DEB","17093","US","111.03","90.31","1291","1257","SMALL","0","1965-04-03",""
"1982-055AC","COSMOS 1375 DEB","17090","CIS","104.06","65.83","992","909","MEDIUM","0","1982-06-06",""
"1986-090A","GORIZONT 13","17083","CIS","1488.75","15.95","36888","36733","LARGE","0","1986-11-18",""
"1986-089D","SL-6 R/B(2)","17081","CIS","735.80","64.12","38948","2292","LARGE","0","1986-11-15",""
"1986-089A","MOLNIYA 1-69","17078","CIS","719.17","64.23","38828","1595","LARGE","0","1986-11-15",""
"1986-088B","SCOUT G-1 R/B","17071","US","104.72","89.53","1011","952","MEDIUM","0","1986-11-14",""
"1986-088A","POLAR BEAR","17070","US","104.75","89.54","1013","953","LARGE","0","1986-11-14",""
"1986-086B","SL-8 R/B","17067","CIS","104.52","82.94","997","947","LARGE","0","1986-11-13",""
"1986-086A","COSMOS 1791","17066","CIS","104.67","82.95","1010","948","LARGE","0","1986-11-13",""
"1986-082F","SL-12 R/B(2)","17065","CIS","1475.42","15.58","36659","36447","LARGE","0","1986-10-25",""
"1986-082A","RADUGA 19","17046","CIS","1462.53","15.19","36339","36266","LARGE","0","1986-10-25",""
"1986-062C","COSMOS 1771 FUEL CORE","17035","CIS","103.87","64.99","981","901","MEDIUM","0","1986-08-20",""
"1981-053KG","COSMOS 1275 DEB","17026","CIS","104.00","83.13","1005","890","SMALL","0","1981-06-04",""
"1981-053KF","COSMOS 1275 DEB","17025","CIS","104.48","82.83","1024","916","SMALL","0","1981-06-04",""
"1977-065FT","DELTA 1 DEB","17024","US","116.89","29.44","2228","853","SMALL","0","1977-07-14",""
"1974-089EW","THORAD DELTA 1 DEB","17023","US","113.94","101.17","1449","1366","SMALL","0","1974-11-15",""
"1976-067BJ","COSMOS 839 DEB","17018","CIS","115.68","66.03","1983","990","SMALL","0","1976-07-08",""
"1976-077EX","DELTA 1 DEB","17000","US","127.50","102.49","2580","1447","SMALL","0","1976-07-29",""
"1986-075D","SL-6 R/B(2)","16996","CIS","357.00","63.07","19864","720","LARGE","0","1986-10-03",""
"1986-075A","COSMOS 1783","16993","CIS","358.01","62.59","20247","400","LARGE","0","1986-10-03",""
"1986-074B","SL-14 R/B","16987","CIS","97.10","82.52","632","608","LARGE","0","1986-09-30",""
"1986-074A","COSMOS 1782","16986","CIS","95.58","82.51","554","540","LARGE","0","1986-09-30",""
"1986-073A","NOAA 10","16969","US","100.84","98.46","806","791","LARGE","0","1986-09-17",""
"1986-071F","SL-12 R/B(2)","16968","CIS","675.21","64.09","19176","19058","LARGE","0","1986-09-16",""
"1986-071C","COSMOS 1780 (GLONASS)","16963","CIS","675.73","64.08","19143","19117","MEDIUM","0","1986-09-16",""
"1986-071B","COSMOS 1779 (GLONASS)","16962","CIS","675.73","64.10","19151","19109","LARGE","0","1986-09-16",""
"1986-071A","COSMOS 1778 (GLONASS)","16961","CIS","675.73","64.09","19144","19115","MEDIUM","0","1986-09-16",""
"1986-070B","SL-8 R/B","16953","CIS","100.19","74.01","776","759","LARGE","0","1986-09-10",""
"1986-070A","COSMOS 1777","16952","CIS","100.48","74.01","801","762","LARGE","0","1986-09-10",""
"1986-062A","COSMOS 1771","16917","CIS","104.16","64.98","1004","906","LARGE","0","1986-08-20",""
"1986-061C","H-1 R/B(MABES)","16910","JPN","116.83","50.00","1595","1481","LARGE","0","1986-08-12",""
"1986-061B","JAS 1 (FUJI 1)","16909","JPN","115.71","50.01","1497","1479","MEDIUM","0","1986-08-12",""
"1986-061A","EGS (AJISAI)","16908","JPN","115.71","50.01","1497","1479","LARGE","0","1986-08-12",""
"1986-055B","SL-14 R/B","16882","CIS","97.09","82.52","634","605","LARGE","0","1986-07-28",""
"1986-055A","COSMOS 1766","16881","CIS","95.36","82.50","548","523","LARGE","0","1986-07-28",""
"1986-007F","SL-12 R/B(2)","16870","CIS","1472.40","15.46","36619","36369","LARGE","0","1986-01-17",""
"1986-052E","SL-8 DEB","16867","CIS","97.67","74.02","659","635","SMALL","0","1986-07-16",""
"1986-052C","SL-8 DEB","16865","CIS","94.70","74.00","512","496","LARGE","0","1986-07-16",""
"1986-052B","SL-8 R/B","16864","CIS","99.97","74.03","781","733","LARGE","0","1986-07-16",""
"1986-052A","COSMOS 1763","16860","CIS","100.13","74.03","788","742","LARGE","0","1986-07-16",""
"1986-050D","SL-6 R/B(2)","16854","CIS","709.99","68.76","34276","5694","LARGE","0","1986-07-05",""
"1986-050A","COSMOS 1761","16849","CIS","717.06","69.75","33485","6834","LARGE","0","1986-07-05",""
"1986-024E","COSMOS 1736 FUEL CORE","16809","CIS","104.22","64.99","986","930","MEDIUM","0","1986-03-21",""
"1986-047B","SL-8 R/B","16799","CIS","104.55","82.92","1022","926","LARGE","0","1986-06-18",""
"1986-047A","COSMOS 1759","16798","CIS","104.73","82.92","1001","963","LARGE","0","1986-06-18",""
"1986-044F","SL-12 R/B(2)","16797","CIS","1474.36","15.49","36564","36500","LARGE","0","1986-06-10",""
"1986-046B","SL-14 R/B","16792","CIS","97.09","82.48","635","604","LARGE","0","1986-06-12",""
"1986-046A","COSMOS 1758","16791","CIS","95.72","82.47","566","540","LARGE","0","1986-06-12",""
"1986-044A","GORIZONT 12","16769","CIS","1436.31","14.48","35812","35770","LARGE","0","1986-06-10",""
"1986-042J","SL-8 R/B","16766","CIS","117.69","74.01","1683","1471","LARGE","0","1986-06-06",""
"1986-042H","COSMOS 1755","16765","CIS","114.81","74.02","1470","1423","MEDIUM","0","1986-06-06",""
"1986-042G","COSMOS 1754","16764","CIS","114.96","74.02","1470","1437","MEDIUM","0","1986-06-06",""
"1986-042F","COSMOS 1753","16763","CIS","115.31","74.02","1477","1462","MEDIUM","0","1986-06-06",""
"1986-042E","COSMOS 1752","16762","CIS","115.48","74.02","1487","1468","MEDIUM","0","1986-06-06",""
"1986-042D","COSMOS 1751","16761","CIS","115.68","74.02","1505","1467","MEDIUM","0","1986-06-06",""
"1986-042C","COSMOS 1750","16760","CIS","114.64","74.02","1470","1408","MEDIUM","0","1986-06-06",""
"1986-042B","COSMOS 1749","16759","CIS","114.46","74.02","1468","1394","MEDIUM","0","1986-06-06",""
"1986-042A","COSMOS 1748","16758","CIS","115.13","74.02","1470","1453","MEDIUM","0","1986-06-06",""
"1986-039B","SL-14 R/B","16736","CIS","103.99","82.54","958","937","LARGE","0","1986-05-27",""
"1986-039A","METEOR 2-14","16735","CIS","103.95","82.54","957","933","LARGE","0","1986-05-27",""
"1986-038D","SL-12 R/B(2)","16732","CIS","1420.47","13.86","35557","35403","LARGE","0","1986-05-24",""
"1986-038A","EKRAN 15","16729","CIS","1491.49","15.97","36914","36814","LARGE","0","1986-05-24",""
"1986-037B","SL-8 R/B","16728","CIS","104.60","82.95","998","953","LARGE","0","1986-05-23",""
"1986-037A","COSMOS 1745","16727","CIS","104.79","82.96","1008","962","LARGE","0","1986-05-23",""
"1986-034B","SL-14 R/B","16720","CIS","97.08","82.55","634","604","LARGE","0","1986-05-15",""
"1986-034A","COSMOS 1743","16719","CIS","95.06","82.55","529","514","LARGE","0","1986-05-15",""
"1970-025PA","THORAD AGENA D DEB","16715","US","105.87","100.03","1040","1031","SMALL","0","1970-04-08",""
"1986-030B","SL-8 R/B","16682","CIS","100.29","74.03","783","762","LARGE","0","1986-04-17",""
"1986-030A","COSMOS 1741","16681","CIS","100.49","74.02","796","768","LARGE","0","1986-04-17",""
"1986-027F","SL-12 R/B(2)","16676","CIS","1474.06","16.06","36666","36387","LARGE","0","1986-04-04",""
"1986-027A","COSMOS 1738","16667","CIS","1435.96","14.96","35830","35738","LARGE","0","1986-04-04",""
"1986-026C","ARIANE 3 R/B","16657","FR","641.25","6.63","36100","409","LARGE","0","1986-03-28",""
"1986-026B","BRAZILSAT 2","16650","BRAZ","1445.27","14.83","35984","35948","LARGE","0","1986-03-28",""
"1986-026A","GSTAR 2","16649","US","1442.97","15.16","35937","35905","LARGE","0","1986-03-28",""
"1986-024A","COSMOS 1736","16647","CIS","104.39","64.99","1004","928","LARGE","0","1986-03-21",""
"1986-014H","USA 18","16631","US","","","","","","0","1986-02-09","NO ELEMENTS AVAILABLE"
"1986-014G","USA 15 DEB","16630","US","","","","","","0","1986-02-09","NO ELEMENTS AVAILABLE"
"1986-014F","USA 17","16625","US","","","","","","0","1986-02-09","NO ELEMENTS AVAILABLE"
"1986-014E","USA 16","16624","US","","","","","","0","1986-02-09","NO ELEMENTS AVAILABLE"
"1986-014D","USA 15 DEB","16623","US","","","","","","0","1986-02-09","NO ELEMENTS AVAILABLE"
"1986-014C","USA 15 DEB","16622","US","","","","","","0","1986-02-09","NO ELEMENTS AVAILABLE"
"1986-019D","ARIANE 1 DEB","16616","FR","100.77","98.60","801","790","MEDIUM","0","1986-02-22",""
"1986-019C","ARIANE 1 R/B","16615","FR","100.58","98.61","795","777","LARGE","0","1986-02-22",""
"1986-019B","VIKING","16614","SWED","261.56","98.81","13536","804","LARGE","0","1986-02-22",""
"1986-019A","SPOT 1","16613","FR","98.30","98.72","779","576","LARGE","0","1986-02-22",""
"1986-018B","SL-14 R/B","16612","CIS","97.03","82.52","629","603","LARGE","0","1986-02-19",""
"1986-018A","COSMOS 1733","16611","CIS","94.97","82.49","525","509","LARGE","0","1986-02-19",""
"1986-016A","BS-2B (YURI 2B)","16597","JPN","1450.27","15.29","36129","35998","LARGE","0","1986-02-12",""
"1986-015B","SL-14 R/B","16594","CIS","115.99","73.61","1521","1480","LARGE","0","1986-02-11",""
"1986-015A","COSMOS 1732","16593","CIS","116.03","73.61","1525","1480","LARGE","0","1986-02-11",""
"1986-014B","ATLAS H R/B","16592","US","","","","","","0","1986-02-09","NO ELEMENTS AVAILABLE"
"1986-014A","USA 15","16591","US","","","","","","0","1986-02-09","NO ELEMENTS AVAILABLE"
"1986-011F","SL-6 R/B(2)","16533","CIS","705.71","70.82","32629","7129","LARGE","0","1986-02-01",""
"1986-010B","CZ-3 R/B","16528","PRC","621.87","30.87","35052","459","LARGE","0","1986-02-01",""
"1986-011A","COSMOS 1729","16527","CIS","718.21","70.66","33577","6799","LARGE","0","1986-02-01",""
"1986-010A","STTW-1","16526","PRC","1436.79","14.72","35814","35786","LARGE","0","1986-02-01",""
"1986-008B","SL-8 R/B","16511","CIS","104.67","82.94","995","962","LARGE","0","1986-01-23",""
"1986-008A","COSMOS 1727","16510","CIS","104.78","82.95","1012","956","LARGE","0","1986-01-23",""
"1986-007A","RADUGA 18","16497","CIS","1457.34","15.02","36504","35899","LARGE","0","1986-01-17",""
"1986-006B","SL-14 R/B","16496","CIS","97.03","82.52","631","602","LARGE","0","1986-01-17",""
"1986-006A","COSMOS 1726","16495","CIS","94.54","82.47","506","487","LARGE","0","1986-01-17",""
"1986-005B","SL-8 R/B","16494","CIS","104.61","82.93","990","963","LARGE","0","1986-01-16",""
"1986-005A","COSMOS 1725","16493","CIS","104.76","82.93","999","967","LARGE","0","1986-01-16",""
"1986-003C","SATCOM K1 R/B(PAM-D2)","16483","US","587.34","27.28","33364","343","LARGE","0","1986-01-12",""
"1986-003B","SATCOM K1","16482","US","1446.38","14.87","35997","35978","LARGE","0","1986-01-12",""
"1986-002J","SL-8 R/B","16457","CIS","117.96","73.99","1697","1482","LARGE","0","1986-01-09",""
"1986-002H","COSMOS 1723","16456","CIS","114.67","73.99","1482","1399","MEDIUM","0","1986-01-09",""
"1986-002G","COSMOS 1722","16455","CIS","114.83","73.99","1483","1412","MEDIUM","0","1986-01-09",""
"1986-002F","COSMOS 1721","16454","CIS","114.99","73.99","1483","1427","MEDIUM","0","1986-01-09",""
